#,code,price,start_time,end_time,start_station_id,end_station_id
14176,884520100,12.00,2023-11-19 08:33:45,2023-11-19 09:00:45,123,250
14177,884520100,7.00,2023-08-27 19:32:15,2023-08-27 19:46:15,153,28
14178,884520100,7.00,2024-03-12 15:38:18,2024-03-12 15:54:18,263,66
14179,884520100,10.00,2023-12-01 07:39:08,2023-12-01 07:39:08,276,232
14180,884520100,7.00,2023-06-01 19:34:34,2023-06-01 20:11:34,282,99
14181,884522536,8.00,2024-03-22 09:34:05,2024-03-22 09:49:05,4,258
14182,884522536,5.00,2023-04-06 13:41:37,2023-04-06 14:06:37,58,113
14183,884522536,3.00,2023-12-31 08:37:10,2023-12-31 09:30:10,69,58
14184,884522536,9.00,2023-11-23 06:35:16,2023-11-23 07:01:16,124,140
14185,884522536,6.00,2024-02-11 10:44:10,2024-02-11 11:04:10,152,118
14186,884522536,6.00,2024-01-12 16:50:45,2024-01-12 17:11:45,200,22
14187,884522536,6.00,2023-07-22 22:52:47,2023-07-22 23:18:47,296,67
14188,884522536,5.00,2024-02-11 06:36:15,2024-02-11 06:44:15,301,101
14189,884522892,5.00,2024-02-23 10:53:11,2024-02-23 11:08:11,13,32
14190,884522892,3.00,2023-03-03 07:38:06,2023-03-03 07:55:06,32,106
14191,884522892,8.00,2023-11-24 16:44:23,2023-11-24 17:21:23,149,265
14192,884522892,9.00,2023-07-18 07:53:08,2023-07-18 08:17:08,197,297
14193,884526806,2.00,2023-05-28 12:56:58,2023-05-28 13:45:58,15,83
14194,884526806,9.00,2023-12-16 20:39:45,2023-12-16 21:15:45,61,237
14195,884526806,2.00,2023-05-09 15:38:43,2023-05-09 16:19:43,86,193
14196,884526806,4.00,2023-02-26 14:40:02,2023-02-26 15:03:02,118,291
14197,884526806,6.00,2023-10-19 20:48:34,2023-10-19 21:44:34,174,33
14198,884526806,3.00,2023-03-01 06:50:54,2023-03-01 06:59:54,201,25
14199,884526806,10.00,2023-03-15 07:48:40,2023-03-15 08:04:40,207,13
14200,884526806,5.00,2024-02-25 17:52:54,2024-02-25 18:09:54,208,68
14201,884528000,11.00,2023-08-15 08:40:06,2023-08-15 08:52:06,122,171
14202,884528000,5.00,2023-11-21 16:50:22,2023-11-21 17:03:22,123,260
14203,884528000,4.00,2023-08-17 08:31:06,2023-08-17 09:04:06,200,88
14204,884528000,12.00,2024-03-20 18:57:14,2024-03-20 19:55:14,223,94
14205,884528320,6.00,2023-06-17 18:34:15,2023-06-17 18:41:15,9,229
14206,884528320,4.00,2023-03-22 18:43:59,2023-03-22 19:29:59,162,289
14207,884528320,10.00,2023-03-31 11:33:26,2023-03-31 11:54:26,191,257
14208,884528320,5.00,2023-10-01 16:38:26,2023-10-01 16:40:26,194,38
14209,884531312,7.00,2023-04-17 06:57:41,2023-04-17 07:41:41,86,177
14210,884531312,2.00,2023-07-14 13:30:27,2023-07-14 14:26:27,130,177
14211,884531312,8.00,2023-03-16 14:58:56,2023-03-16 15:35:56,192,24
14212,884531312,2.00,2024-01-19 18:43:31,2024-01-19 19:04:31,193,62
14213,884532919,6.00,2024-03-02 14:39:50,2024-03-02 15:04:50,93,106
14214,884532919,6.00,2023-11-17 21:48:37,2023-11-17 21:50:37,204,199
14215,884532919,11.00,2024-02-07 16:32:15,2024-02-07 17:11:15,268,219
14216,884532919,5.00,2023-10-04 15:34:24,2023-10-04 15:41:24,283,304
14217,884532919,2.00,2023-08-09 22:34:29,2023-08-09 23:26:29,285,35
14218,884532919,4.00,2023-11-21 22:44:00,2023-11-21 22:46:00,305,292
14219,884533064,11.00,2023-01-30 20:45:12,2023-01-30 21:02:12,119,194
14220,884533064,7.00,2023-09-16 09:32:03,2023-09-16 10:01:03,121,30
14221,884533064,10.00,2023-10-18 21:56:40,2023-10-18 22:41:40,253,24
14222,884533109,7.00,2024-01-08 06:40:58,2024-01-08 06:46:58,24,44
14223,884533109,10.00,2023-10-22 12:51:02,2023-10-22 13:33:02,25,23
14224,884533109,5.00,2024-01-18 07:39:08,2024-01-18 07:51:08,42,222
14225,884533109,8.00,2023-10-09 22:36:55,2023-10-09 23:35:55,51,276
14226,884533109,3.00,2023-09-04 12:36:11,2023-09-04 12:50:11,68,154
14227,884533109,3.00,2023-09-13 19:35:40,2023-09-13 19:38:40,149,163
14228,884533109,8.00,2023-06-16 21:36:15,2023-06-16 21:36:15,275,96
14229,884533109,9.00,2023-03-02 13:46:44,2023-03-02 14:35:44,277,234
14230,884533981,7.00,2023-10-08 14:59:56,2023-10-08 15:18:56,3,149
14231,884534160,3.00,2024-03-14 13:35:48,2024-03-14 14:24:48,51,305
14232,884534160,8.00,2023-01-05 20:39:10,2023-01-05 20:39:10,67,160
14233,884534160,5.00,2023-11-28 12:49:15,2023-11-28 13:11:15,123,169
14234,884534160,11.00,2023-01-12 15:51:05,2023-01-12 16:33:05,191,249
14235,884534160,4.00,2023-06-11 06:46:39,2023-06-11 06:56:39,290,306
14236,884536468,5.00,2023-10-02 19:59:03,2023-10-02 20:20:03,109,93
14237,884536468,7.00,2023-02-07 22:52:35,2023-02-07 23:38:35,116,132
14238,884536468,7.00,2023-11-24 14:35:14,2023-11-24 15:06:14,252,68
14239,884536468,5.00,2023-01-07 09:35:58,2023-01-07 10:02:58,262,120
14240,884537684,8.00,2023-02-07 11:50:41,2023-02-07 12:29:41,4,222
14241,884537684,7.00,2024-01-09 10:32:56,2024-01-09 10:40:56,75,139
14242,884537684,10.00,2024-03-07 11:52:39,2024-03-07 12:13:39,80,15
14243,884538660,6.00,2023-02-09 11:35:22,2023-02-09 11:55:22,146,175
14244,884538660,7.00,2023-12-31 17:55:59,2023-12-31 18:54:59,147,43
14245,884538660,7.00,2023-09-16 09:36:45,2023-09-16 09:45:45,148,21
14246,884538660,8.00,2023-04-20 14:58:31,2023-04-20 15:36:31,151,152
14247,884538660,8.00,2024-01-05 20:49:02,2024-01-05 21:37:02,200,137
14248,884538660,5.00,2023-06-28 12:45:47,2023-06-28 13:30:47,215,211
14249,884538660,7.00,2024-02-11 22:30:14,2024-02-11 23:01:14,272,115
14250,884538660,9.00,2024-02-15 14:39:50,2024-02-15 15:33:50,275,305
14251,884538660,7.00,2023-11-17 12:47:07,2023-11-17 13:07:07,290,196
14252,884538660,5.00,2023-02-09 11:50:01,2023-02-09 11:58:01,297,293
14253,884538727,8.00,2023-08-30 19:58:54,2023-08-30 20:41:54,151,189
14254,884538935,6.00,2024-02-22 09:46:57,2024-02-22 10:21:57,26,132
14255,884538935,6.00,2023-08-17 16:30:39,2023-08-17 17:11:39,72,69
14256,884538935,4.00,2024-02-09 21:48:08,2024-02-09 22:48:08,130,280
14257,884538935,8.00,2023-04-24 19:50:26,2023-04-24 20:01:26,163,18
14258,884538935,2.00,2023-04-05 17:32:30,2023-04-05 18:18:30,246,163
14259,884538935,8.00,2023-07-31 13:30:10,2023-07-31 13:58:10,268,190
14260,884539607,12.00,2023-04-11 14:42:25,2023-04-11 15:29:25,124,91
14261,884539607,7.00,2023-02-05 11:46:41,2023-02-05 12:27:41,157,240
14262,884539607,6.00,2023-10-10 16:52:32,2023-10-10 16:57:32,224,45
14263,884539607,10.00,2023-02-07 15:56:27,2023-02-07 16:42:27,250,239
14264,884540195,6.00,2023-11-22 16:41:43,2023-11-22 17:02:43,85,247
14265,884540195,8.00,2024-01-12 12:55:26,2024-01-12 13:16:26,99,178
14266,884540195,8.00,2024-02-03 21:51:40,2024-02-03 22:31:40,112,30
14267,884540681,6.00,2023-09-03 12:55:46,2023-09-03 13:19:46,27,246
14268,884540681,6.00,2023-10-07 22:57:31,2023-10-07 23:49:31,87,125
14269,884540681,4.00,2023-12-15 07:50:46,2023-12-15 08:20:46,200,233
14270,884540681,5.00,2023-03-18 22:47:45,2023-03-18 22:51:45,241,33
14271,884541477,5.00,2023-05-29 09:37:53,2023-05-29 10:07:53,12,109
14272,884541477,11.00,2023-04-10 06:52:49,2023-04-10 07:00:49,70,18
14273,884541477,7.00,2023-08-27 11:57:45,2023-08-27 12:06:45,97,70
14274,884541477,6.00,2023-03-14 06:41:24,2023-03-14 07:20:24,232,29
14275,884541477,8.00,2023-12-07 10:31:24,2023-12-07 11:27:24,237,204
14276,884541477,8.00,2024-02-07 14:39:05,2024-02-07 14:57:05,267,129
14277,884541477,7.00,2023-04-06 15:32:50,2023-04-06 15:39:50,300,56
14278,884541870,3.00,2023-05-19 10:32:14,2023-05-19 10:34:14,59,193
14279,884541870,9.00,2024-01-17 15:48:18,2024-01-17 16:28:18,271,247
14280,884541870,6.00,2023-04-17 18:39:37,2023-04-17 18:55:37,284,296
14281,884542658,10.00,2024-01-19 12:56:45,2024-01-19 13:22:45,151,162
14282,884543008,9.00,2023-11-19 20:45:17,2023-11-19 21:37:17,81,180
14283,884543008,5.00,2024-01-05 10:55:31,2024-01-05 11:14:31,150,54
14284,884543008,6.00,2023-01-13 22:50:11,2023-01-13 23:26:11,160,100
14285,884543733,8.00,2023-03-17 16:58:21,2023-03-17 17:06:21,18,246
14286,884543733,5.00,2023-02-28 20:32:27,2023-02-28 20:53:27,53,11
14287,884543733,7.00,2023-01-20 12:49:08,2023-01-20 13:40:08,59,49
14288,884543733,4.00,2023-02-07 17:31:06,2023-02-07 17:58:06,97,120
14289,884543733,7.00,2023-06-02 18:58:55,2023-06-02 19:42:55,103,203
14290,884543733,2.00,2023-04-13 22:52:18,2023-04-13 23:36:18,208,261
14291,884543733,5.00,2023-01-23 19:55:10,2023-01-23 19:58:10,267,239
14292,884543733,9.00,2023-08-08 14:51:58,2023-08-08 15:34:58,275,257
14293,884544259,6.00,2023-06-02 16:40:10,2023-06-02 16:45:10,102,184
14294,884544259,5.00,2023-08-27 08:30:44,2023-08-27 09:28:44,245,220
14295,884544259,9.00,2023-04-19 22:54:04,2023-04-19 23:21:04,294,68
14296,884544993,8.00,2023-01-09 06:51:48,2023-01-09 06:58:48,122,224
14297,884544993,6.00,2023-05-13 13:54:25,2023-05-13 14:14:25,212,239
14298,884545304,7.00,2024-03-17 17:49:03,2024-03-17 17:57:03,6,109
14299,884545304,7.00,2023-08-07 15:39:24,2023-08-07 15:39:24,23,121
14300,884545304,10.00,2023-08-10 17:44:13,2023-08-10 18:09:13,46,134
14301,884545304,9.00,2023-10-28 20:38:06,2023-10-28 21:03:06,196,38
14302,884545304,9.00,2024-01-21 19:52:52,2024-01-21 20:11:52,250,103
14303,884545304,9.00,2024-02-23 15:50:40,2024-02-23 16:01:40,263,110
14304,884546566,9.00,2023-07-20 21:32:32,2023-07-20 21:47:32,88,197
14305,884546566,4.00,2023-02-27 10:36:47,2023-02-27 10:41:47,106,120
14306,884546566,6.00,2023-06-22 06:59:11,2023-06-22 07:11:11,125,9
14307,884546566,8.00,2024-02-13 07:57:54,2024-02-13 08:53:54,195,77
14308,884546566,6.00,2023-07-17 08:45:58,2023-07-17 09:25:58,221,18
14309,884546566,6.00,2023-03-20 11:39:12,2023-03-20 12:07:12,253,280
14310,884546566,8.00,2023-08-05 21:42:32,2023-08-05 22:06:32,283,171
14311,884546901,5.00,2023-01-12 11:32:16,2023-01-12 12:06:16,43,266
14312,884546901,9.00,2023-01-27 16:33:03,2023-01-27 16:43:03,70,229
14313,884546901,9.00,2023-10-29 09:40:14,2023-10-29 10:40:14,181,184
14314,884547070,11.00,2024-01-06 08:30:03,2024-01-06 08:42:03,108,2
14315,884547070,6.00,2023-02-23 21:50:20,2023-02-23 22:32:20,179,25
14316,884547840,5.00,2023-02-27 15:41:55,2023-02-27 16:31:55,28,213
14317,884547840,4.00,2023-04-09 10:47:40,2023-04-09 11:41:40,113,185
14318,884550547,8.00,2024-01-30 17:34:42,2024-01-30 17:38:42,131,89
14319,884550547,12.00,2023-12-04 13:57:12,2023-12-04 14:37:12,306,191
14320,884552635,7.00,2023-08-16 08:37:49,2023-08-16 09:03:49,20,116
14321,884552635,6.00,2023-10-06 13:55:47,2023-10-06 14:12:47,48,200
14322,884552635,2.00,2023-01-19 09:34:54,2023-01-19 09:55:54,64,63
14323,884552635,3.00,2023-08-11 21:31:19,2023-08-11 22:08:19,78,158
14324,884552635,10.00,2024-03-21 16:46:09,2024-03-21 17:16:09,93,223
14325,884552635,2.00,2023-09-06 17:51:18,2023-09-06 18:19:18,161,154
14326,884552635,7.00,2023-02-17 06:54:49,2023-02-17 07:48:49,194,48
14327,884553574,9.00,2023-03-10 15:56:31,2023-03-10 16:21:31,13,287
14328,884553574,8.00,2023-12-24 15:32:26,2023-12-24 16:02:26,202,108
14329,884553574,5.00,2024-03-11 19:39:44,2024-03-11 20:10:44,259,29
14330,884553574,10.00,2023-09-27 18:42:55,2023-09-27 19:34:55,304,192
14331,884553710,7.00,2023-04-11 20:31:14,2023-04-11 20:50:14,27,142
14332,884553710,8.00,2024-01-25 11:53:26,2024-01-25 12:38:26,31,42
14333,884553710,8.00,2023-10-28 20:53:39,2023-10-28 21:23:39,41,259
14334,884553710,8.00,2023-05-20 21:31:19,2023-05-20 22:29:19,52,19
14335,884553710,7.00,2023-10-17 18:53:54,2023-10-17 19:10:54,236,270
14336,884553710,6.00,2023-01-21 20:36:59,2023-01-21 20:49:59,301,87
14337,884555276,5.00,2023-12-02 11:35:17,2023-12-02 12:00:17,109,301
14338,884555276,10.00,2023-02-14 19:40:59,2023-02-14 19:59:59,279,197
14339,884557326,7.00,2023-07-13 18:36:04,2023-07-13 19:24:04,2,178
14340,884557326,2.00,2023-07-21 21:34:21,2023-07-21 21:51:21,136,202
14341,884557326,10.00,2024-02-04 18:32:41,2024-02-04 18:52:41,207,83
14342,884557326,10.00,2024-02-14 19:42:16,2024-02-14 19:48:16,265,271
14343,884557326,14.00,2023-07-12 15:58:44,2023-07-12 16:09:44,278,289
14344,884557655,4.00,2024-01-21 09:47:03,2024-01-21 10:24:03,7,200
14345,884557655,9.00,2023-10-19 20:33:38,2023-10-19 21:27:38,44,41
14346,884557655,9.00,2024-01-12 06:39:54,2024-01-12 07:22:54,268,131
14347,884559302,7.00,2024-01-12 06:33:00,2024-01-12 07:13:00,42,83
14348,884559302,10.00,2024-01-16 07:37:32,2024-01-16 08:30:32,80,169
14349,884559302,10.00,2023-08-19 21:35:49,2023-08-19 22:24:49,172,297
14350,884559819,5.00,2023-08-30 13:58:16,2023-08-30 14:52:16,182,120
14351,884559819,9.00,2024-01-26 12:44:23,2024-01-26 13:23:23,187,220
14352,884559819,8.00,2023-02-11 15:48:21,2023-02-11 16:28:21,270,252
14353,884559819,2.00,2024-01-14 21:34:31,2024-01-14 22:03:31,285,106
14354,884562825,4.00,2023-08-23 07:42:04,2023-08-23 08:04:04,178,106
14355,884563104,10.00,2023-11-30 10:36:05,2023-11-30 11:11:05,17,133
14356,884563104,4.00,2023-11-22 21:48:03,2023-11-22 22:16:03,119,69
14357,884563104,9.00,2023-11-05 14:34:17,2023-11-05 15:17:17,127,138
14358,884563191,7.00,2023-01-08 10:52:02,2023-01-08 11:15:02,2,260
14359,884563191,6.00,2023-12-10 20:36:21,2023-12-10 20:58:21,40,71
14360,884563191,7.00,2023-09-04 16:34:02,2023-09-04 16:45:02,80,59
14361,884563191,7.00,2023-12-11 07:31:38,2023-12-11 08:21:38,99,39
14362,884564075,7.00,2023-06-26 08:53:51,2023-06-26 09:00:51,58,224
14363,884564075,6.00,2023-10-02 10:33:28,2023-10-02 11:09:28,94,144
14364,884564075,10.00,2023-11-22 20:35:28,2023-11-22 21:14:28,130,265
14365,884564075,5.00,2023-11-19 09:40:16,2023-11-19 09:51:16,171,131
14366,884564075,7.00,2023-11-06 12:47:06,2023-11-06 13:33:06,176,7
14367,884564075,5.00,2023-10-21 16:57:20,2023-10-21 17:38:20,236,87
14368,884564075,9.00,2023-02-25 11:46:03,2023-02-25 12:12:03,252,116
14369,884564172,6.00,2023-11-27 17:43:48,2023-11-27 18:37:48,84,68
14370,884564172,10.00,2023-02-26 10:34:04,2023-02-26 11:09:04,88,171
14371,884564172,13.00,2024-01-21 15:42:57,2024-01-21 16:32:57,170,227
14372,884564172,5.00,2023-09-24 22:47:35,2023-09-24 23:43:35,190,27
14373,884564172,7.00,2023-07-28 20:52:31,2023-07-28 21:52:31,200,268
14374,884564172,9.00,2023-02-02 11:47:11,2023-02-02 12:15:11,218,243
14375,884564905,3.00,2023-10-20 20:56:32,2023-10-20 21:19:32,26,233
14376,884564905,6.00,2023-05-27 13:49:16,2023-05-27 14:16:16,146,279
14377,884564905,9.00,2023-09-07 20:47:48,2023-09-07 21:32:48,262,92
14378,884567292,5.00,2023-03-30 22:41:18,2023-03-30 23:09:18,10,116
14379,884567292,4.00,2023-11-03 10:47:38,2023-11-03 11:29:38,40,291
14380,884567292,7.00,2023-04-27 21:54:13,2023-04-27 22:25:13,236,223
14381,884567292,5.00,2023-05-23 12:31:10,2023-05-23 13:00:10,270,93
14382,884567569,8.00,2023-07-11 13:59:55,2023-07-11 14:14:55,82,146
14383,884567569,7.00,2024-01-26 09:57:42,2024-01-26 10:01:42,132,193
14384,884567569,9.00,2023-12-17 09:41:25,2023-12-17 10:26:25,205,252
14385,884567569,3.00,2023-02-07 14:31:04,2023-02-07 15:17:04,222,261
14386,884567569,8.00,2023-09-03 07:48:16,2023-09-03 08:25:16,266,298
14387,884567569,7.00,2023-06-08 17:45:57,2023-06-08 18:30:57,282,302
14388,884568733,5.00,2023-08-07 09:40:04,2023-08-07 10:10:04,11,200
14389,884568733,7.00,2023-08-20 16:48:38,2023-08-20 17:04:38,24,130
14390,884568733,5.00,2023-10-18 19:53:09,2023-10-18 20:33:09,24,98
14391,884568733,10.00,2023-01-16 06:45:42,2023-01-16 06:50:42,56,294
14392,884568733,4.00,2023-12-13 18:42:05,2023-12-13 19:14:05,88,242
14393,884568733,10.00,2023-11-08 19:55:36,2023-11-08 20:00:36,191,12
14394,884570393,9.00,2023-04-07 17:38:13,2023-04-07 18:04:13,149,194
14395,884570393,10.00,2024-03-10 16:58:54,2024-03-10 17:05:54,171,183
14396,884570491,7.00,2023-09-05 07:56:25,2023-09-05 08:40:25,58,169
14397,884570491,7.00,2023-12-19 08:48:46,2023-12-19 09:27:46,198,203
14398,884570491,7.00,2024-01-20 19:54:21,2024-01-20 20:13:21,262,274
14399,884571061,9.00,2024-03-13 11:57:47,2024-03-13 12:32:47,44,132
14400,884571061,7.00,2024-02-16 11:31:27,2024-02-16 11:49:27,123,256
14401,884573352,8.00,2024-01-15 20:35:42,2024-01-15 20:47:42,2,235
14402,884573352,5.00,2023-12-11 06:41:18,2023-12-11 06:43:18,30,220
14403,884573352,7.00,2023-01-25 20:34:52,2023-01-25 21:20:52,70,106
14404,884573352,8.00,2023-12-24 11:40:11,2023-12-24 11:54:11,91,106
14405,884573352,8.00,2023-06-03 17:57:19,2023-06-03 18:41:19,111,10
14406,884573352,5.00,2024-01-23 22:53:03,2024-01-23 23:27:03,155,225
14407,884573352,8.00,2023-07-29 07:39:37,2023-07-29 08:08:37,207,222
14408,884573352,9.00,2023-04-27 10:45:06,2023-04-27 11:45:06,279,294
14409,884574203,6.00,2023-05-11 13:43:46,2023-05-11 14:05:46,27,303
14410,884574203,8.00,2023-04-07 07:37:25,2023-04-07 08:20:25,157,286
14411,884574203,7.00,2023-11-17 10:39:28,2023-11-17 10:49:28,177,7
14412,884574203,12.00,2023-07-01 18:39:52,2023-07-01 18:43:52,250,31
14413,884574203,10.00,2024-01-12 20:39:59,2024-01-12 21:28:59,253,296
14414,884575903,7.00,2023-01-09 21:54:24,2023-01-09 22:18:24,95,304
14415,884575903,8.00,2023-11-29 09:43:54,2023-11-29 10:25:54,116,187
14416,884575903,9.00,2023-05-19 14:36:49,2023-05-19 15:08:49,160,288
14417,884575903,5.00,2023-09-24 14:44:58,2023-09-24 14:44:58,204,265
14418,884575903,5.00,2023-04-24 22:37:37,2023-04-24 22:39:37,269,101
14419,884576078,7.00,2023-01-08 13:49:55,2023-01-08 14:45:55,43,283
14420,884576078,9.00,2023-06-05 06:51:38,2023-06-05 07:07:38,56,292
14421,884576078,9.00,2024-01-20 18:34:16,2024-01-20 18:51:16,92,145
14422,884576078,5.00,2023-03-15 07:39:34,2023-03-15 08:18:34,148,32
14423,884576078,6.00,2023-06-13 22:30:07,2023-06-13 23:07:07,267,211
14424,884576078,4.00,2023-10-29 21:38:04,2023-10-29 21:47:04,279,144
14425,884576631,10.00,2023-11-25 07:41:45,2023-11-25 08:04:45,12,191
14426,884576631,8.00,2024-02-06 14:54:46,2024-02-06 15:07:46,78,286
14427,884576631,6.00,2024-01-12 12:56:38,2024-01-12 13:13:38,123,85
14428,884576631,5.00,2023-09-27 13:39:22,2023-09-27 14:08:22,143,303
14429,884576631,8.00,2024-02-08 18:43:21,2024-02-08 19:20:21,174,119
14430,884576660,9.00,2024-02-24 14:43:19,2024-02-24 14:44:19,20,247
14431,884576660,6.00,2023-06-22 19:49:35,2023-06-22 20:34:35,136,75
14432,884576660,11.00,2023-05-22 20:57:18,2023-05-22 21:45:18,253,229
14433,884576660,7.00,2023-07-11 22:48:55,2023-07-11 23:42:55,270,257
14434,884576660,7.00,2023-04-07 10:39:41,2023-04-07 10:43:41,281,123
14435,884577286,5.00,2023-08-16 07:47:27,2023-08-16 08:03:27,53,113
14436,884577286,3.00,2023-08-07 12:54:59,2023-08-07 13:20:59,72,159
14437,884577286,8.00,2023-04-27 16:53:39,2023-04-27 17:46:39,116,274
14438,884577286,6.00,2023-07-27 15:36:45,2023-07-27 16:30:45,188,183
14439,884577286,10.00,2023-11-05 18:37:26,2023-11-05 18:42:26,192,152
14440,884577286,5.00,2023-08-06 19:35:40,2023-08-06 19:54:40,266,96
14441,884577672,3.00,2024-02-12 19:58:25,2024-02-12 20:26:25,87,29
14442,884577672,7.00,2023-10-24 07:33:37,2023-10-24 08:12:37,204,297
14443,884577672,6.00,2023-06-15 10:59:30,2023-06-15 11:02:30,238,58
14444,884577672,10.00,2023-05-30 07:59:41,2023-05-30 08:09:41,276,80
14445,884577967,11.00,2024-01-04 22:42:06,2024-01-04 23:02:06,192,72
14446,884579091,10.00,2023-08-05 21:38:43,2023-08-05 21:56:43,46,135
14447,884579091,5.00,2024-03-24 10:37:36,2024-03-24 11:08:36,51,283
14448,884579091,7.00,2023-08-11 20:31:40,2023-08-11 21:11:40,57,71
14449,884579091,11.00,2023-01-21 22:52:53,2023-01-21 22:56:53,80,124
14450,884579091,8.00,2023-08-24 14:42:19,2023-08-24 15:32:19,100,91
14451,884579091,4.00,2023-09-06 19:55:44,2023-09-06 20:19:44,141,54
14452,884579091,9.00,2023-04-03 13:59:08,2023-04-03 14:39:08,150,253
14453,884579091,7.00,2024-03-02 18:45:48,2024-03-02 19:32:48,196,231
14454,884579091,5.00,2023-05-27 17:50:38,2023-05-27 18:43:38,236,182
14455,884579091,4.00,2023-12-24 08:47:05,2023-12-24 09:03:05,238,131
14456,884579091,6.00,2023-02-07 06:54:29,2023-02-07 07:41:29,259,34
14457,884579143,7.00,2023-06-09 18:39:11,2023-06-09 18:59:11,66,263
14458,884579143,7.00,2023-10-28 15:39:22,2023-10-28 16:37:22,225,95
14459,884579232,12.00,2023-05-18 21:43:58,2023-05-18 22:40:58,138,168
14460,884579232,7.00,2023-06-08 21:39:50,2023-06-08 22:03:50,164,222
14461,884580161,3.00,2023-09-07 12:31:58,2023-09-07 12:57:58,44,306
14462,884580161,7.00,2023-02-11 07:36:24,2023-02-11 07:57:24,62,176
14463,884580161,4.00,2023-07-03 19:36:38,2023-07-03 19:53:38,135,33
14464,884580161,3.00,2024-01-19 18:50:07,2024-01-19 19:17:07,255,43
14465,884581183,7.00,2023-02-04 07:55:34,2023-02-04 08:48:34,16,105
14466,884581183,8.00,2023-05-07 06:42:47,2023-05-07 06:51:47,113,252
14467,884581183,6.00,2023-03-02 11:58:43,2023-03-02 12:29:43,161,199
14468,884581183,9.00,2023-01-18 08:34:35,2023-01-18 09:19:35,186,180
14469,884581183,8.00,2023-05-22 21:57:11,2023-05-22 22:34:11,257,176
14470,884581183,8.00,2024-03-20 22:49:02,2024-03-20 23:14:02,277,207
14471,884581462,6.00,2023-12-07 17:31:38,2023-12-07 18:31:38,9,229
14472,884581462,5.00,2023-09-02 19:37:57,2023-09-02 19:58:57,40,281
14473,884581462,4.00,2024-01-26 13:32:40,2024-01-26 14:05:40,93,17
14474,884581462,10.00,2023-03-24 21:36:01,2023-03-24 22:01:01,223,169
14475,884583954,10.00,2024-03-25 13:50:23,2024-03-25 14:41:23,1,185
14476,884583954,6.00,2023-10-12 15:39:41,2023-10-12 16:38:41,72,285
14477,884583954,6.00,2023-01-16 19:44:13,2023-01-16 20:05:13,75,149
14478,884583954,6.00,2023-07-02 06:52:40,2023-07-02 07:10:40,78,277
14479,884583954,11.00,2024-02-23 18:51:59,2024-02-23 18:59:59,111,187
14480,884583954,9.00,2023-09-19 14:35:04,2023-09-19 14:36:04,170,186
14481,884583954,5.00,2023-10-17 09:49:45,2023-10-17 10:49:45,202,270
14482,884583954,4.00,2024-01-30 06:52:36,2024-01-30 07:51:36,212,97
14483,884584569,4.00,2023-12-28 22:50:23,2023-12-28 23:05:23,73,261
14484,884585347,9.00,2023-04-09 06:47:10,2023-04-09 07:21:10,43,300
14485,884585347,11.00,2024-03-10 18:38:59,2024-03-10 18:44:59,172,288
14486,884585347,7.00,2024-03-21 06:35:26,2024-03-21 07:11:26,212,127
14487,884585347,7.00,2023-08-05 22:54:35,2023-08-05 23:18:35,263,209
14488,884586836,8.00,2024-01-17 06:57:42,2024-01-17 07:03:42,49,2
14489,884586836,5.00,2023-11-21 16:41:14,2023-11-21 16:42:14,126,178
14490,884586836,5.00,2023-10-26 13:49:20,2023-10-26 14:45:20,260,120
14491,884586836,10.00,2023-12-23 11:44:44,2023-12-23 12:02:44,287,137
14492,884586881,8.00,2023-11-10 19:41:08,2023-11-10 19:58:08,109,189
14493,884586881,8.00,2023-10-12 13:55:25,2023-10-12 14:50:25,194,306
14494,884586881,7.00,2023-12-09 18:49:40,2023-12-09 19:19:40,295,302
14495,884587721,3.00,2023-09-13 06:59:06,2023-09-13 07:19:06,170,112
14496,884587721,14.00,2024-01-30 22:47:21,2024-01-30 22:47:21,253,168
14497,884588642,3.00,2023-02-18 12:52:23,2023-02-18 13:46:23,26,163
14498,884588642,3.00,2023-11-17 20:51:49,2023-11-17 21:49:49,32,97
14499,884588642,7.00,2024-02-05 07:49:15,2024-02-05 08:38:15,41,51
14500,884588642,6.00,2023-11-06 09:54:33,2023-11-06 10:42:33,47,233
14501,884588642,11.00,2024-03-02 07:37:07,2024-03-02 08:01:07,68,289
14502,884588642,6.00,2023-10-23 22:45:40,2023-10-23 23:24:40,132,267
14503,884588642,6.00,2023-04-04 17:57:32,2023-04-04 18:13:32,263,127
14504,884589163,5.00,2024-01-09 12:36:56,2024-01-09 13:16:56,255,86
14505,884589459,3.00,2024-03-08 09:57:57,2024-03-08 10:52:57,37,53
14506,884589459,7.00,2023-05-29 17:50:15,2023-05-29 18:09:15,206,163
14507,884589459,7.00,2023-04-10 19:39:55,2023-04-10 20:13:55,217,215
14508,884589459,2.00,2023-10-05 17:38:22,2023-10-05 17:45:22,233,102
14509,884590123,6.00,2023-12-15 19:52:41,2023-12-15 19:52:41,203,143
14510,884590123,8.00,2024-01-13 13:47:05,2024-01-13 14:10:05,280,263
14511,884590491,9.00,2024-02-05 15:44:27,2024-02-05 16:05:27,162,71
14512,884590644,10.00,2023-05-09 21:59:37,2023-05-09 22:07:37,30,253
14513,884590644,6.00,2023-10-22 12:38:37,2023-10-22 13:36:37,152,109
14514,884590644,8.00,2024-01-30 14:38:27,2024-01-30 15:19:27,187,7
14515,884590644,7.00,2023-11-13 06:51:44,2023-11-13 07:37:44,287,149
