code,money,create_time
885814514,455.35,2022-12-14 06:34:24
881456239,401.11,2023-03-21 14:33:17
883178168,309.46,2023-04-13 21:19:28
887097818,893.92,2022-05-31 08:29:13
883079166,498.83,2024-01-07 12:42:22
888141846,530.45,2021-07-26 07:58:24
883043613,321.91,2020-07-14 07:25:05
884633261,641.93,2023-04-25 13:41:18
882167296,867.71,2022-10-30 06:06:09
884037557,980.68,2023-03-15 15:42:01
884990535,953.95,2023-08-10 11:12:52
889784508,557.16,2020-12-25 18:10:12
881034575,962.69,2020-10-23 15:27:50
883068690,816.34,2023-03-24 13:13:29
885045053,745.16,2021-09-17 20:42:13
883769486,901.73,2023-05-29 06:54:07
884391360,700.28,2023-04-29 17:42:02
884603385,131.98,2022-02-04 20:09:26
889742607,876.79,2022-10-31 19:26:16
888477206,140.86,2022-03-01 09:38:43
883578691,288.96,2021-06-14 12:29:08
887054529,405.36,2021-01-30 09:14:16
889286717,529.02,2020-07-12 08:19:07
885595061,186.59,2021-12-14 23:38:49
881743045,461.71,2021-03-04 22:12:40
881535625,305.87,2023-01-16 15:08:51
888799392,694.3,2023-06-27 09:04:35
889863458,577.75,2022-10-26 07:13:46
888731450,584.04,2021-07-23 22:57:38
885289767,924.17,2021-02-04 10:08:35
889751620,140.32,2022-10-01 15:05:52
882979878,760.22,2020-03-19 08:05:59
889017108,492.43,2022-05-22 21:50:56
888686937,223.86,2020-07-24 12:23:56
888200862,845.74,2020-09-17 10:07:26
881185013,505.73,2022-12-21 23:16:22
883713572,759.96,2021-08-07 06:49:32
884998328,482.15,2021-03-01 15:07:43
889752485,404.01,2023-06-21 17:57:01
881366262,890.97,2021-07-21 10:33:59
888130059,670.36,2022-05-18 10:28:33
882070034,854.75,2023-08-19 18:01:53
886493775,880.67,2020-08-02 13:49:00
888206115,545.52,2020-07-08 18:21:23
881676828,503.75,2022-04-13 13:27:26
884221390,17.2,2023-08-11 07:45:19
884835858,824.5,2023-02-16 22:03:58
885003579,885.98,2022-07-06 19:09:14
888008553,648.87,2021-06-07 11:03:49
889596394,243.08,2021-10-26 14:31:20
888514274,28.17,2024-01-12 12:39:12
888362820,35.1,2023-02-28 15:54:28
886251932,505.67,2024-03-07 17:47:48
882102724,751.52,2020-01-13 15:16:56
889366182,348.22,2020-04-18 08:06:35
889720914,847.29,2021-02-03 12:16:37
884244724,424.55,2022-03-06 07:21:39
887382964,208.5,2024-02-24 08:00:24
881188778,221.65,2020-02-28 18:39:44
886839248,417.62,2021-08-14 07:31:52
881125129,680.12,2022-05-24 12:48:57
888470619,742.29,2023-12-13 13:30:19
882752004,604.12,2023-03-07 14:48:48
886211711,276.31,2022-10-01 07:48:16
883605075,817.04,2023-08-31 13:11:55
882588656,141.58,2020-06-12 20:36:27
889805218,51.25,2023-10-08 20:53:14
889947587,952.56,2021-11-26 07:34:26
884993812,638.66,2023-11-16 19:25:49
881334133,898.12,2021-08-20 12:56:23
883191917,893.67,2022-04-22 08:00:53
883535908,390.95,2020-02-06 06:15:52
884182117,871.63,2023-09-12 11:11:20
889379472,371.15,2023-04-14 19:04:06
881056876,766.23,2020-03-12 11:05:42
886420287,945.29,2021-08-20 13:34:47
888126484,258.81,2021-02-14 20:18:07
884849939,923.59,2022-12-08 11:41:00
887232086,969.08,2024-03-02 21:10:00
882370231,511.24,2022-05-22 11:09:30
886848128,688.3,2022-09-04 08:18:19
885935488,266.87,2022-07-04 22:39:51
885126431,395.49,2024-03-17 06:29:12
888541939,391.26,2024-02-07 15:44:29
885889306,298.09,2022-04-12 07:04:17
882439992,908.48,2021-12-03 09:26:42
887883120,836.73,2020-06-05 08:25:34
886585578,819.49,2020-06-13 22:05:05
883233699,461.7,2021-04-30 21:48:03
882759659,660.39,2021-03-09 14:09:34
881874524,881.87,2023-06-21 14:23:20
887377107,568.37,2020-10-04 19:02:04
887911186,913.16,2023-02-23 14:29:54
884290471,745.59,2020-12-20 18:39:31
889981916,713.92,2021-06-09 21:29:23
882798149,708.97,2023-12-12 12:25:29
881376051,253.51,2023-01-13 17:56:20
888412263,670.25,2020-03-02 17:01:51
887397299,377.58,2023-08-24 16:27:12
886767449,581.6,2020-03-06 14:45:13
889589310,63.14,2023-10-04 14:28:58
882476092,496.42,2021-10-01 06:09:27
888059454,720.72,2023-10-11 17:48:12
881496232,777.94,2022-08-10 23:26:11
888890882,836.57,2023-03-16 06:35:27
885537392,731.18,2021-11-28 18:24:37
886579754,889.52,2022-01-17 16:25:29
889635899,687.17,2022-01-05 18:39:54
888728323,81.45,2020-07-04 14:35:25
887832311,357.02,2023-12-18 13:12:37
881114209,219.26,2020-03-16 23:21:11
887415790,376.69,2021-12-29 21:57:53
887605951,440.94,2020-11-21 15:55:57
887405149,279.48,2020-02-09 12:17:35
887530470,471.49,2022-10-02 22:19:15
883770115,778.79,2022-03-07 23:24:22
889169253,867.67,2020-10-13 09:03:01
888118311,432.6,2022-01-03 08:19:09
885844509,600.66,2021-03-02 14:47:46
882508652,428.65,2020-04-12 22:23:38
889455459,713.96,2021-01-03 09:31:19
882444560,215.43,2023-09-19 20:19:43
886924641,937.49,2023-12-21 22:04:52
884036326,787.82,2023-04-11 12:54:44
884753756,417.84,2022-03-19 15:26:14
886716131,344.01,2022-07-26 11:04:09
888627958,928.85,2022-09-08 13:17:58
882620815,967.57,2023-12-15 19:31:23
886877729,225.7,2023-05-21 18:02:05
886920361,470.41,2022-03-18 19:29:25
886582966,621.03,2023-12-05 11:51:37
883801674,406.48,2020-11-12 15:27:32
885875403,982.46,2023-07-16 07:55:07
884296418,72.98,2023-01-08 08:59:04
886100945,643.56,2022-11-18 13:14:11
889389644,507.59,2022-08-24 17:53:10
886411438,240.04,2020-04-23 17:13:18
881465391,256.6,2021-06-05 16:42:00
887071892,792.85,2022-04-27 18:42:55
882614807,35.01,2023-12-26 21:34:04
883940953,127.43,2020-10-28 16:27:39
886353991,993,2023-12-23 14:55:12
885119396,128.38,2022-07-04 23:53:54
887061528,661.87,2022-06-25 21:26:41
885371329,767.91,2023-02-24 14:29:40
885345187,151.1,2023-12-06 13:09:57
885788152,829.18,2021-07-29 17:32:34
885383091,646.41,2020-11-29 21:40:01
881824143,345.01,2020-12-14 10:49:54
885709863,161.15,2023-06-01 21:21:03
889972520,829.3,2022-02-17 17:06:41
888810976,551.63,2020-08-02 13:27:44
881247253,752.05,2022-05-25 17:17:40
888331628,418.06,2024-02-16 07:24:29
881294560,480,2020-03-10 23:08:39
889932955,637.84,2022-10-18 17:42:49
886046715,460.81,2022-05-01 16:23:36
885200607,911.64,2021-11-09 09:59:17
889699265,348.86,2020-10-02 20:01:42
883328118,872.58,2022-07-26 22:17:29
883306736,783.68,2022-10-15 16:28:42
882688998,630.95,2021-09-09 09:11:14
886058089,612.64,2020-04-19 17:43:06
888744436,229.85,2022-06-20 17:15:59
881048537,253.6,2023-10-01 16:38:19
882470625,554.76,2023-05-16 10:57:19
889193405,511.72,2022-08-16 11:29:57
883993834,20.44,2022-12-14 10:42:15
889866453,365.97,2021-12-13 18:38:45
886762028,118.52,2023-09-25 16:52:46
884201625,765.04,2021-05-06 22:09:35
881124446,703.56,2022-08-26 06:50:36
882178894,817.38,2020-06-06 10:57:45
881361410,26.29,2020-07-10 10:43:27
885789453,349.16,2023-09-05 21:15:25
886200263,515.15,2021-05-29 12:27:41
882940839,851.9,2020-11-05 08:03:28
888823326,501.15,2023-08-05 13:59:27
882726365,28.33,2022-10-26 14:07:09
884048188,180.43,2020-11-10 23:39:32
884547070,672.54,2021-12-27 16:32:39
887425956,35.75,2020-12-01 07:18:19
881777112,34.81,2024-02-27 14:40:43
885882326,833.74,2022-12-10 21:48:33
885069567,368.89,2023-03-11 15:44:50
888964585,835.99,2020-09-25 22:35:30
885917987,269.65,2024-01-31 08:04:51
881100345,565.35,2022-09-25 20:03:43
885073149,192.91,2021-03-09 08:32:47
885840400,479.69,2020-04-14 20:43:15
883196016,87.63,2021-05-05 09:48:32
888551256,214.14,2021-07-18 06:53:45
883226455,638.84,2020-03-31 08:10:18
884450061,742.24,2021-04-17 17:46:17
887128595,779.72,2021-07-17 19:25:57
884443977,821.25,2020-07-19 08:32:16
888540124,116.11,2023-07-28 09:32:07
889049533,415.92,2021-04-23 16:46:09
888612500,321.42,2024-01-04 22:26:51
887102711,760.5,2023-12-26 10:37:25
882573419,24.37,2023-11-04 20:31:08
881854577,863.31,2020-05-24 19:08:37
885269140,482.36,2022-06-29 06:25:04
886384324,231.71,2021-04-14 11:31:46
885161595,928.06,2021-02-12 15:20:45
883296367,397.47,2023-01-10 14:09:00
881829159,950.14,2022-05-24 16:46:49
882236484,235.72,2023-04-27 23:30:14
881137655,113.86,2023-08-26 11:27:19
885908122,124.84,2021-10-31 13:53:42
884317954,683.39,2020-06-19 16:32:04
889301857,239.62,2022-12-25 13:46:16
884883626,130.85,2024-01-29 20:37:58
888286465,891.05,2021-02-16 21:00:47
884169417,84.03,2020-04-01 16:21:35
886430295,386.84,2024-02-01 18:29:19
888794333,915.64,2023-11-22 18:41:11
884038726,174.4,2022-03-11 23:45:53
884722878,658.81,2021-07-10 21:16:58
881570642,483.04,2022-01-08 07:37:54
881970186,99.07,2021-12-29 09:08:42
888426832,576.57,2024-02-17 18:28:56
883919007,952.14,2021-08-11 16:32:25
887267072,425.39,2022-09-07 21:46:44
882370730,234.26,2021-10-30 20:54:53
884324460,405.08,2023-01-08 09:01:08
881701368,762.46,2024-03-24 06:20:53
886938397,625.48,2023-03-25 12:05:16
886434524,559.2,2022-07-18 06:51:04
881414619,334.34,2024-03-11 08:47:41
882918866,23.47,2020-10-13 06:46:43
887757571,842.19,2024-02-13 06:34:55
884220915,210.23,2022-03-21 18:08:44
882139343,320.45,2020-03-07 14:39:11
889993479,892.74,2022-10-30 20:49:58
884620766,148.84,2021-10-06 10:52:27
889966758,629.51,2022-04-26 07:00:35
888838509,925.74,2023-08-12 23:35:55
881212681,919.75,2020-10-07 14:00:39
882140217,639.99,2022-08-30 17:16:51
888366137,491.76,2022-11-18 16:15:41
887385771,651.64,2022-10-23 17:52:47
884366343,948.4,2023-03-07 16:40:05
881614833,641.45,2021-03-17 19:36:12
886070664,959.49,2020-08-18 20:18:42
888686059,178.46,2021-11-30 22:07:41
884930110,858.6,2020-04-26 19:49:07
882202962,102.35,2021-09-14 13:25:00
887756911,428.8,2021-10-23 19:34:41
885804172,800.21,2022-02-26 16:50:11
884842489,893,2022-12-27 08:35:12
889105550,808.51,2022-07-18 10:26:21
888456648,910.92,2021-01-21 13:12:18
889561428,165.08,2023-02-12 20:56:15
881194998,740.87,2024-02-02 13:55:50
884049642,197,2021-02-11 15:24:58
887391238,217.99,2021-05-04 21:02:27
889758592,899.25,2021-01-11 21:01:31
886950029,284.22,2023-01-25 15:19:33
881423455,152.29,2022-06-12 12:54:37
886965537,395.15,2020-01-01 09:00:38
885332138,402.68,2023-01-09 22:44:34
887898760,158.09,2023-12-24 07:49:38
888507816,815.4,2020-08-29 20:27:25
883456320,491.07,2022-12-31 09:49:14
881011512,249.71,2020-04-13 06:26:03
884863513,547.99,2021-07-10 13:15:03
887069176,263.57,2023-06-14 16:49:10
881945082,760.58,2020-10-11 09:03:36
885267410,592.33,2023-12-07 20:06:06
884889565,759.09,2021-05-29 13:34:35
884498420,15.36,2021-06-20 15:09:48
884824980,488.67,2023-08-26 12:04:51
885578741,366.03,2023-05-11 19:56:53
881843477,60.09,2020-01-19 08:26:06
884661503,112.39,2020-05-23 19:32:28
883656592,712.89,2022-04-01 19:42:05
883425731,176.78,2023-07-25 08:10:03
884097170,739.75,2020-12-18 07:45:38
881535100,600.38,2023-09-14 14:29:00
885822658,74.97,2021-10-12 20:51:34
888224354,751.88,2020-10-07 09:37:08
881825956,388.46,2020-07-10 07:36:07
882372444,440.64,2020-02-11 20:47:17
881596861,34.88,2022-05-14 08:27:14
887438452,815.19,2023-08-16 12:38:20
886940352,704.76,2022-09-14 13:49:55
889044136,492.29,2021-12-07 11:01:54
883628565,717.2,2022-12-13 09:43:11
887556203,672.1,2021-05-09 19:25:20
885008337,410.97,2020-06-10 22:19:41
889831027,818.77,2023-04-25 09:32:11
882989623,715.35,2020-05-16 17:01:54
889337949,354.54,2021-11-08 07:51:22
884192668,875.89,2020-06-06 20:24:34
886525493,696.26,2022-12-13 23:43:59
883789660,72.88,2023-06-11 19:48:33
883519253,74.87,2023-06-29 12:56:31
885348360,268.23,2020-01-21 12:56:11
889910737,654.04,2021-04-09 10:26:23
885482283,608.46,2022-04-13 17:41:33
883141678,894.43,2020-02-17 23:21:42
889710359,92.23,2024-01-05 12:35:38
888107346,877.37,2022-02-12 14:17:02
886342536,762.28,2021-11-21 17:10:21
883314229,552.92,2021-11-26 10:29:33
882874838,952.43,2023-07-11 06:20:56
889958205,453.05,2021-03-22 10:24:42
881877127,677.39,2021-05-09 17:15:01
884107260,842.83,2022-11-03 12:33:37
889897341,653.72,2022-07-30 08:24:05
889958221,455.3,2023-12-29 23:33:09
881920053,108.37,2023-02-16 22:27:25
885485161,797.07,2022-05-31 08:59:53
885646693,553.35,2023-01-27 19:02:55
885330492,380.1,2020-04-14 10:25:39
881600266,448.42,2022-08-22 23:38:35
881140237,562.3,2023-09-19 11:05:59
885772353,16.6,2023-04-30 19:50:28
888467018,773.29,2021-10-20 22:46:15
884465496,444.98,2021-11-24 18:02:52
882550212,603.24,2023-04-01 11:17:35
882820241,826.5,2020-05-26 23:22:04
888913456,255.29,2023-02-07 06:21:36
885920703,163.11,2023-02-25 15:40:26
883388768,749.84,2020-02-28 16:35:57
883574978,866.68,2024-01-18 09:32:19
882458043,927.88,2020-07-17 07:09:49
883993684,376.59,2024-03-19 19:47:03
888675545,226.39,2020-07-05 18:29:26
882151613,260,2022-03-18 19:53:22
888855891,435.94,2022-12-20 14:28:23
886509089,272.11,2022-03-14 06:34:18
886987057,161.48,2022-02-18 22:35:57
887307267,505.93,2021-02-12 11:37:59
887596756,800.26,2022-10-14 22:51:55
883089773,854.09,2022-02-05 18:43:08
887896807,744.61,2023-09-25 14:12:11
885763570,187.78,2023-12-03 20:47:43
888971759,688.6,2020-07-28 20:39:42
882476166,773.22,2022-09-08 06:50:25
884571061,612.22,2024-01-25 22:57:40
881476560,827.59,2024-01-05 20:23:00
885671048,257.96,2021-01-24 17:52:01
881612227,746.91,2021-11-26 15:48:56
886636732,720.04,2020-03-16 23:28:01
888092159,742.34,2021-01-07 20:15:30
882961298,505.54,2021-09-21 13:29:02
887171336,882.06,2022-12-02 11:16:53
885663448,102.03,2023-10-05 09:37:42
883252342,43.05,2023-09-29 18:08:12
886987112,37.63,2021-10-01 13:12:06
889058415,551.81,2021-12-31 23:42:27
885525031,924.37,2022-02-26 22:22:28
888039972,82.13,2022-03-25 23:15:16
882473035,839.96,2021-12-30 12:53:23
884351655,402,2024-01-30 13:37:16
888830346,147.74,2020-11-01 10:17:02
886763143,80.77,2023-07-31 18:32:51
882394192,697.93,2023-01-29 13:28:59
888682913,510.33,2021-08-16 17:59:25
882760867,324.78,2021-01-25 17:46:38
889297167,74.7,2023-05-23 16:20:14
881708214,758.8,2021-07-07 13:41:11
884742304,700.87,2024-01-06 09:21:18
886643852,943.39,2023-10-16 12:09:56
887117109,849.77,2021-12-19 07:07:58
887488039,438.63,2020-10-24 15:16:42
889883547,330.84,2023-06-03 07:12:22
885883147,408.93,2021-09-07 15:09:40
883767204,634.04,2021-02-15 12:18:34
883539660,24.61,2024-01-09 20:46:48
885830734,451.2,2021-10-20 06:15:31
881656965,77.67,2023-07-28 13:57:09
886632138,611.02,2022-09-06 17:33:34
884695296,913.22,2020-06-29 15:35:00
888478884,98.75,2022-08-11 10:59:49
882697198,275.94,2021-10-21 08:16:52
886986627,275.1,2020-08-27 13:52:35
888295652,530.65,2020-10-29 22:21:53
881445742,418.04,2022-03-16 21:20:58
889458543,868.54,2021-02-24 12:54:04
889879909,80.1,2021-09-11 11:19:15
887736997,318.28,2022-07-31 13:27:23
886614749,14.78,2021-12-10 21:28:57
887840694,474.3,2020-01-11 19:12:40
889580616,153.17,2021-01-09 07:38:30
886964041,529.16,2021-12-21 07:44:24
886618952,932.46,2020-11-28 13:59:48
883218946,540,2023-01-22 06:27:46
882092403,752.44,2023-04-02 08:57:23
888017887,372.55,2022-01-12 06:20:44
881798606,460.84,2021-11-21 15:29:58
882224916,265.23,2022-11-22 12:16:58
889978455,655.66,2023-04-03 06:06:50
884100761,915.95,2020-02-15 20:06:32
885687421,421.55,2020-03-03 13:51:01
881254590,554.15,2022-11-02 06:51:03
881027387,581.12,2022-08-22 14:01:54
885681968,662.38,2022-10-07 09:18:50
884962400,866.1,2021-03-29 12:36:16
887493498,225.7,2020-04-24 17:56:21
881067858,885.15,2023-07-09 09:54:11
884770520,326.81,2021-09-25 17:00:54
885559217,890.7,2022-09-08 15:58:54
885658111,135.14,2024-01-05 09:11:23
889143636,260.29,2021-04-14 19:21:35
883298030,806.07,2023-09-21 14:29:17
887042524,150.48,2022-10-13 18:38:46
883309531,299.17,2022-07-02 10:35:23
884235397,993.2,2021-06-20 15:44:20
887811800,311.98,2023-07-09 10:22:30
887743080,349.56,2021-01-08 22:56:40
889350516,303.79,2020-04-05 07:14:23
885743650,578.25,2021-06-11 10:25:50
887115128,488.05,2022-08-08 11:49:51
886913444,835.62,2023-09-19 16:55:26
885662910,412.07,2023-07-30 06:53:11
885861681,457.33,2021-02-28 14:32:39
881319861,689.75,2021-10-14 22:55:35
885022916,997.16,2021-08-04 10:54:11
882900299,783.03,2023-05-25 16:05:04
883411791,231.07,2021-06-09 06:33:02
882498548,535.5,2020-07-08 23:47:29
884943575,889.11,2020-05-05 19:32:13
885969000,456.26,2021-03-04 20:17:19
889282144,513.11,2021-01-05 20:46:44
881375153,172.36,2021-08-19 12:32:40
881737960,870.12,2021-07-25 06:26:46
889995199,877.78,2022-10-30 19:31:33
887114795,532.68,2020-04-29 08:03:49
888602080,333.97,2020-04-29 08:42:09
886853916,34.27,2022-04-21 20:01:28
881115640,300.14,2022-11-16 16:28:34
884957361,333.87,2020-06-19 16:01:40
882475854,34.17,2024-01-10 13:15:31
881092108,243.92,2024-02-11 13:02:36
885359387,320.54,2022-01-19 06:54:32
884641351,554.82,2021-01-01 11:50:47
889759313,923.03,2021-09-18 09:21:32
886332673,826.79,2022-04-20 09:04:34
888642156,241.28,2022-05-12 13:31:47
889043948,231.41,2023-04-29 21:11:12
881056850,826.32,2023-09-14 23:10:24
883898125,126.65,2024-01-13 23:46:39
889528724,809.8,2021-04-04 12:26:43
885788835,924.66,2020-11-06 22:56:22
884696346,302.46,2023-12-03 19:25:59
884632963,302.44,2022-08-13 09:04:02
884611597,418.73,2023-01-24 18:16:43
881625457,494.02,2023-08-10 18:09:59
888304084,975.68,2021-09-26 06:27:31
889935254,916.34,2020-03-02 17:58:21
885056446,41.42,2023-01-18 09:23:18
881597305,591.73,2021-06-15 17:54:35
883399606,544.1,2020-12-17 13:59:47
881215205,734.4,2023-03-08 10:56:24
887669119,326.08,2021-07-09 07:45:54
887715505,546.34,2022-12-30 20:14:14
882037374,295.89,2024-03-01 09:30:47
886688274,642.78,2023-08-15 19:16:28
889958375,107.56,2021-09-15 17:52:13
883273938,742.27,2020-06-23 21:55:28
885212264,23.42,2020-12-28 11:43:25
884280264,703.72,2021-10-17 11:41:40
888730786,728.47,2023-08-01 07:29:37
887622181,696.75,2021-02-09 10:22:03
881827325,155.87,2022-05-07 17:07:09
886229172,490.21,2022-06-06 23:40:12
888145040,632.62,2020-09-23 16:00:33
885335281,284.92,2022-08-07 21:22:05
887000770,497.75,2020-03-14 19:43:42
887729645,798.26,2024-01-29 22:45:40
888165117,414.76,2022-02-13 08:34:18
882171651,360.17,2023-02-16 20:25:22
882375480,175.17,2021-07-15 16:31:56
884978964,648.69,2021-05-16 16:24:27
887652176,557.23,2020-01-10 16:51:44
885638513,54.38,2020-07-01 19:15:47
884306178,620.89,2020-07-05 19:49:46
885939979,302.04,2022-02-19 21:09:19
883944507,649.48,2021-04-07 07:19:44
883803184,650.48,2020-01-19 12:52:29
886202828,909.71,2020-12-28 09:08:10
888802976,718.61,2021-02-15 10:54:36
886710919,439.38,2022-10-22 16:37:02
882815910,626.59,2023-08-09 14:50:28
883367356,779.68,2022-08-23 12:31:53
889827798,834.89,2022-02-22 15:58:49
883755544,229.24,2021-02-15 08:24:33
886002152,444.98,2023-09-17 12:47:23
883187516,88.64,2021-01-18 18:42:50
884164297,591.94,2021-02-06 08:20:53
882900749,434.84,2023-08-19 18:56:10
888550636,707.28,2020-10-29 21:09:39
884557655,220.68,2021-01-02 22:40:09
888682044,724.72,2021-05-24 17:05:18
882955653,433.86,2021-02-25 06:32:05
889940412,51.09,2023-06-17 17:30:19
887598289,585.91,2020-01-01 09:41:41
887259215,27.74,2022-02-06 07:49:28
883349957,535.28,2022-08-31 07:15:46
887101634,543.46,2022-02-05 20:48:54
887021469,793.92,2022-04-09 21:42:56
883753593,792.24,2020-11-27 17:00:04
887298223,316.56,2022-02-01 15:21:59
884283140,569.4,2021-05-26 18:09:57
885664874,342.58,2021-01-27 11:59:48
881983525,170.79,2021-12-17 18:46:10
889218135,153.05,2023-09-30 07:42:30
883717258,546.78,2022-06-24 20:03:03
883581929,984.67,2021-07-13 23:03:43
886326322,914.1,2020-04-12 23:59:09
887290663,609.5,2020-03-16 20:40:36
888563989,68.49,2020-12-21 08:42:16
887713309,260.37,2023-11-23 08:23:23
882476511,988.77,2024-02-23 21:15:06
882575152,136.01,2023-10-14 17:16:42
882404268,399.15,2021-07-21 15:54:13
886102112,350.45,2022-05-23 16:13:28
881869373,914.44,2020-07-11 06:04:55
885134479,763.09,2022-08-14 21:35:50
886012716,178.92,2022-11-02 11:56:52
882809752,113.08,2023-10-08 14:44:41
886524248,607.79,2023-10-27 18:15:34
881862672,729.62,2021-07-10 07:16:54
889167853,924.23,2023-03-24 22:40:52
885553943,825.37,2021-01-29 16:31:22
886294444,798,2020-10-17 12:07:58
884791547,198.46,2020-09-04 17:15:31
883337206,547.04,2023-12-31 22:22:25
881422526,845.89,2022-04-30 11:50:01
886949405,512.69,2021-01-11 07:07:01
883656126,866.11,2021-09-24 10:14:01
889104946,691.47,2020-02-24 14:19:05
882487871,500.15,2021-01-02 18:32:44
886080542,996.56,2020-12-08 17:20:59
884993230,729.15,2021-03-20 14:45:39
884231343,893.82,2021-07-26 22:29:21
886709172,29.61,2022-01-08 09:24:05
887084918,173.73,2020-05-25 21:08:26
887575245,773.4,2022-04-25 16:19:16
882698979,281.26,2021-06-20 19:25:07
887111575,895.06,2020-05-04 11:58:31
889975644,101.76,2023-12-30 09:14:08
884446944,771.17,2024-03-22 11:30:47
888294273,605.38,2023-07-06 21:59:51
882285257,768.43,2021-01-27 17:35:42
883839924,845.3,2023-08-15 12:33:01
886871927,588.96,2021-06-01 17:09:32
885983406,322.97,2021-07-13 11:18:38
885830850,190.59,2024-02-11 18:41:26
887882000,516.9,2021-07-02 11:04:23
886671765,494.57,2020-02-18 15:09:02
885374581,901.28,2022-11-13 11:15:29
888592248,116.7,2021-02-21 14:26:20
885781149,580.08,2020-04-18 21:14:57
884792514,871.61,2024-02-02 17:01:51
887232704,332.75,2021-01-12 21:11:08
882317794,888.39,2023-09-19 12:13:21
889269946,330.87,2021-11-26 08:51:51
884586836,100.9,2021-12-09 22:23:20
881991551,402.66,2020-03-06 06:54:32
888258021,433.96,2024-01-23 21:22:00
889220640,375.48,2023-10-15 08:45:11
886101338,541.1,2020-01-13 15:37:57
882723032,846.14,2022-03-10 22:24:04
888489766,656.06,2020-01-25 23:30:01
881476418,139.71,2022-11-23 21:25:37
889884214,339.53,2023-05-12 08:44:24
884846044,890.64,2020-05-06 22:41:43
883673443,29.73,2020-11-15 13:04:25
881867850,428.7,2020-07-08 20:48:42
881319438,803.18,2021-02-02 16:15:52
882527973,981.07,2024-02-12 14:09:12
883719567,207.28,2021-03-03 19:37:00
882408051,571.52,2022-10-16 17:11:00
888750392,576.02,2023-10-11 21:14:15
883240017,859.45,2020-03-15 10:40:16
884407536,547.59,2022-09-29 06:41:51
888013597,884.46,2023-05-12 08:42:46
889119925,834.52,2021-04-20 15:57:48
888194330,38.73,2023-10-23 17:20:10
886204539,77.37,2021-02-24 06:45:45
882184046,400.71,2021-05-01 08:18:45
887469197,200.69,2023-04-20 18:42:19
888612323,728.08,2022-05-10 21:52:46
888677610,435.69,2022-12-14 10:17:49
881400542,111.04,2022-05-10 22:15:38
888369976,469.22,2022-10-13 12:19:15
889830787,395.78,2021-06-04 06:34:35
887652970,392.05,2023-11-07 20:45:38
885619103,872.88,2021-01-22 14:14:03
883575052,743.66,2022-06-26 10:16:37
886088737,880.58,2020-01-23 16:33:02
884651992,475.94,2022-04-05 06:32:15
887954856,74.55,2022-04-06 19:56:39
887837984,756.06,2021-05-02 12:34:44
887615014,467.25,2022-10-09 23:31:37
887256754,63.47,2022-06-01 13:06:12
885281745,754.72,2023-08-01 10:03:57
889552551,86.66,2021-08-04 15:53:06
884315969,592.05,2020-05-07 11:31:36
889601243,385.47,2020-05-12 23:31:41
888693258,881.63,2024-02-04 06:55:48
883220661,210.11,2022-04-26 13:23:15
882050727,496.36,2022-05-11 14:59:13
881872346,530.07,2020-04-19 16:53:39
885543782,778.41,2023-08-01 17:14:50
881853383,664.5,2022-06-06 14:51:35
885038633,136.72,2022-06-15 07:19:58
888882893,313.65,2021-12-02 13:31:19
887941051,135.29,2020-02-19 12:31:00
883629386,26.91,2021-06-24 21:12:09
885175873,305.42,2023-10-03 09:19:41
884013237,788.8,2022-07-06 18:12:47
884324152,788.04,2020-05-18 17:27:27
888241837,604.93,2022-05-28 12:06:35
884568733,647.82,2020-07-09 13:57:19
889841493,322.31,2020-01-10 06:23:58
888266244,80.07,2020-09-17 06:48:40
885678408,395.45,2022-01-27 18:42:45
889730166,875.72,2020-01-02 13:08:28
881741512,962.58,2021-10-18 08:05:42
887757378,523.62,2023-08-30 12:16:23
884675582,920.71,2021-09-22 23:07:07
883267211,226.85,2021-08-04 08:36:56
884806584,539.71,2020-05-05 08:38:13
885259367,801.45,2021-02-14 06:53:04
883105150,792.42,2020-09-15 22:45:30
887843284,701.63,2022-06-19 10:51:59
881325173,760.37,2022-06-11 17:11:24
885089619,628.85,2023-01-11 23:09:23
884017031,570.33,2020-07-27 09:32:38
882735425,98.46,2021-03-05 14:49:44
888320532,667.67,2021-01-20 16:26:05
889765586,760.42,2022-08-14 12:43:07
885641472,590.41,2021-06-21 11:37:33
881304677,370.81,2020-08-10 09:39:03
889669841,564.01,2021-12-12 16:17:49
887545124,639.06,2021-05-30 19:59:00
888621556,256.5,2022-01-06 16:36:40
883304991,172.23,2023-06-03 13:09:04
888843343,185.36,2023-03-22 09:38:31
886503350,868.6,2022-08-03 08:40:17
885765659,580.22,2023-09-22 18:07:38
885081581,220.07,2020-11-06 20:06:39
888574709,183.09,2022-01-09 17:47:44
883440156,830.3,2022-02-13 21:22:01
889518898,905.48,2020-12-16 13:25:25
881403690,814.34,2020-06-21 18:08:53
884143939,402.71,2021-07-20 07:04:22
885638959,164.8,2022-12-30 12:59:22
884550547,160.1,2023-11-22 06:48:35
886364124,295.63,2022-04-17 18:11:58
887902193,179.17,2023-08-02 20:25:50
885795997,22.74,2023-03-06 18:56:45
884460013,906.9,2021-06-16 18:22:56
882562340,185.98,2020-08-02 20:39:17
883758443,416.89,2021-09-09 17:20:35
887035192,220.43,2022-11-01 21:12:28
881137715,230.27,2020-10-17 20:51:16
886684742,728.28,2022-01-06 09:55:11
889214113,697.39,2022-05-05 06:05:37
888858732,422.16,2023-09-24 08:22:58
888511288,564.46,2023-02-08 14:06:45
884480681,413.93,2022-11-18 17:14:51
